wikirate_id;wikirate_name;wikipedia_url
2611630;Renault Trucks;https://en.wikipedia.org/wiki/Renault_Trucks
2611622;Deloitte;https://en.wikipedia.org/wiki/Deloitte
2611618;Nokia Networks;https://en.wikipedia.org/wiki/Nokia_Networks
2611620;Roark Capital Group;https://en.wikipedia.org/wiki/Roark_Capital_Group
2611614;Samsung Card;https://en.wikipedia.org/wiki/Samsung_Card
2611609;Samsung SDS;https://en.wikipedia.org/wiki/Samsung_SDS
2611611;illy caffe SpA;https://en.wikipedia.org/wiki/Illy
2611607;Twitter International Company;http://en.wikipedia.org/wiki/Twitter
1837913;Apollo Hospitals Enterprise Ltd;https://en.wikipedia.org/wiki/Apollo_Hospitals
56294;Α�?Ζ;https://en.wikipedia.org/wiki/ANZ_Bank
2610088;The National Commercial Bank (NCB);https://en.wikipedia.org/wiki/Commercial_International_Bank
2608826;Missoni;https://en.wikipedia.org/wiki/Missoni
2608827;Huon Aquaculture Group Pty Ltd;http://en.wikipedia.org/wiki/Huon_Aquaculture
2608841;Glanbia plc;https://en.wikipedia.org/wiki/Glanbia_plc
2608842;Universal Robina Corporation;https://en.wikipedia.org/wiki/Universal_Robina_Corporation
2608845;Bumi Resources;https://en.wikipedia.org/wiki/Bumi_Resources
2608846;Rexam Inc;https://en.wikipedia.org/wiki/Rexam
2608849;Kyivstar;https://en.wikipedia.org/wiki/Kyivstar
2608850;Fibria;https://en.wikipedia.org/wiki/Fibria
2608852;CANTV;https://en.wikipedia.org/wiki/CANTV
2608745;Triple-S Management Corporation;https://en.wikipedia.org/wiki/Triple-S_Management_Corporation
2608746;Federation of Migros Cooperatives;https://en.wikipedia.org/wiki/Federation_of_Migros_Cooperatives
2608747;TDF Group;https://en.wikipedia.org/wiki/TDF_Group
2608752;National Foreign Trade Council;https://en.wikipedia.org/wiki/National_Foreign_Trade_Council
2608755;Mobicom Corporation;https://en.wikipedia.org/wiki/Mobicom_Corporation
2608757;Shakarganj Mills Limited;https://en.wikipedia.org/wiki/Shakarganj_Mills_Limited
2608759;Sonatel;https://en.wikipedia.org/wiki/Sonatel
2608760;Jadrolinija;https://en.wikipedia.org/wiki/Jadrolinija
2608762;Atea;https://en.wikipedia.org/wiki/Atea
2608763;CSA Group;https://en.wikipedia.org/wiki/CSA_Group
2608764;IndusInd Bank;https://en.wikipedia.org/wiki/IndusInd_Bank
2608766;Mizuno Corporation;https://en.wikipedia.org/wiki/Mizuno_Corporation
2608767;Posten Norge AS;https://en.wikipedia.org/wiki/Posten_Norge_AS
2608768;schmidt hammer lassen architects;https://en.wikipedia.org/wiki/Schmidt_hammer_lassen_architects
2608769;International Bar Association;https://en.wikipedia.org/wiki/International_Bar_Association
2608770;Bates Wells Braithwaite;https://en.wikipedia.org/wiki/Bates_Wells_Braithwaite
2608771;Kulim (Malaysia) Berhad;https://en.wikipedia.org/wiki/Kulim_%28Malaysia%29_Berhad
2608772;Nexans;https://en.wikipedia.org/wiki/Nexans
2608773;Ebara Corporation;https://en.wikipedia.org/wiki/Ebara_Corporation
2608774;Nobia AB;https://en.wikipedia.org/wiki/Nobia
2608775;Inmet Mining Corporation;https://en.wikipedia.org/wiki/Inmet_Mining_Corporation
2608778;Ketchum Inc;https://en.wikipedia.org/wiki/Ketchum_Inc
2608780;Sun Pharmaceutical Industries Limited;http://en.wikipedia.org/wiki/Sun_Pharmaceutical
2608786;Embraco;https://en.wikipedia.org/wiki/Embraco
2608788;Canadian Hydro Developers Inc;http://en.wikipedia.org/wiki/Canadian_Hydro_Developers
2608790;Softtek;https://en.wikipedia.org/wiki/Softtek
2608792;Wissol Petroleum;https://en.wikipedia.org/wiki/Wissol_Petroleum
2608793;Viktor & Rolf;https://en.wikipedia.org/wiki/Viktor_%26_Rolf
2608796;Con-Way Inc;https://en.wikipedia.org/wiki/Con-Way
2608797;Henning Larsen Architects;https://en.wikipedia.org/wiki/Henning_Larsen_Architects
2608799;Newell Brands Inc;https://en.wikipedia.org/wiki/Newell_Brands
2608813;Usiminas;https://en.wikipedia.org/wiki/Usiminas
2608814;Konkan Railway Corporation Ltd;http://en.wikipedia.org/wiki/Konkan_Railway_Corporation
2608816;Manildra Group;https://en.wikipedia.org/wiki/Manildra_Group
2608819;NTUC Fairprice Co-operative Ltd;http://en.wikipedia.org/wiki/NTUC_FairPrice
2608821;Rovio Entertainment;https://en.wikipedia.org/wiki/Rovio_Entertainment
2608681;Mediterranean Shipping Company SA;https://en.wikipedia.org/wiki/Mediterranean_Shipping_Company_SA
2608682;Prosegur;https://en.wikipedia.org/wiki/Prosegur
2608688;Aegean Airlines SA;https://en.wikipedia.org/wiki/Aegean_Airlines_SA
2608694;Burgan Bank;https://en.wikipedia.org/wiki/Burgan_Bank
2608696;Business Sweden;https://en.wikipedia.org/wiki/Business_Sweden
2608699;Brussels Airlines;https://en.wikipedia.org/wiki/Brussels_Airlines
2608700;Bluescope Steel Limited;https://en.wikipedia.org/wiki/Bluescope_Steel_Limited
2608701;Mojang AB;https://en.wikipedia.org/wiki/Mojang_AB
2608705;Jurlique International Pty Ltd;http://en.wikipedia.org/wiki/Jurlique
2608706;LM Wind Power;https://en.wikipedia.org/wiki/LM_Wind_Power
2608707;Business in the Community Ireland;http://en.wikipedia.org/wiki/Business_in_the_Community
2608709;Bekaert SA;https://en.wikipedia.org/wiki/Bekaert
2608713;Oy Karl Fazer Ab (Fazer Group);http://en.wikipedia.org/wiki/Fazer
2608715;Antwerp World Diamond Centre;https://en.wikipedia.org/wiki/Antwerp_World_Diamond_Centre
2608718;Computershare Limited;https://en.wikipedia.org/wiki/Computershare_Limited
2608720;Privredna banka Zagreb;https://en.wikipedia.org/wiki/Privredna_banka_Zagreb
2608721;Environmental Services Association;https://en.wikipedia.org/wiki/Environmental_Services_Association
2608723;Hellenic Aerospace Industry SA;http://en.wikipedia.org/wiki/Hellenic_Aerospace_Industry
2608726;BLS AG;https://en.wikipedia.org/wiki/BLS_AG
2608727;Portucel Soporcel Group;https://en.wikipedia.org/wiki/Portucel_Soporcel_Group
2608734;Ramboll Group;https://en.wikipedia.org/wiki/Ramboll_Group
2608740;UDR Inc;https://en.wikipedia.org/wiki/UDR_Inc
2608660;Bavarian Auto Group;https://en.wikipedia.org/wiki/Bavarian_Auto_Group
2608662;Sunway Group;https://en.wikipedia.org/wiki/Sunway_Group
2608664;Jenoptik AG;https://en.wikipedia.org/wiki/Jenoptik
2608665;Mahle GmbH;https://en.wikipedia.org/wiki/Mahle_GmbH
2608666;Baillie Gifford & Co;https://en.wikipedia.org/wiki/Baillie_Gifford_%26_Co
2608673;Jadranski Naftovod Joint Stock Company;http://en.wikipedia.org/wiki/Jadranski_naftovod
2608675;Mallinckrodt Public Limited Company;https://en.wikipedia.org/wiki/Mallinckrodt
2608647;Sonic Solutions;https://en.wikipedia.org/wiki/Sonic_Solutions
2608644;K Line;https://en.wikipedia.org/wiki/Bain_Capital_LLC
2608640;Natura;https://en.wikipedia.org/wiki/Natura
2608639;PSA Peugeot Citroen;https://en.wikipedia.org/wiki/PSA_Peugeot_Citroen
2607149;Fiskars Corporation;https://en.wikipedia.org/wiki/Fiskars_Corporation
2607123;Compagnie Financiere Richemont SA;https://en.wikipedia.org/wiki/Compagnie_Financiere_Richemont_SA
2606792;Cascades Incorporation;https://en.wikipedia.org/wiki/Cascades_%28company%29
2606770;Transurban SA;https://en.wikipedia.org/wiki/Transurban
2606760;GianniGianni Versace SpA;https://en.wikipedia.org/wiki/Versace
2606759;SAS Institute Inc;https://en.wikipedia.org/wiki/SAS
2606757;Tokyo Electron Limited;https://en.wikipedia.org/wiki/Tokyo_Electron_Limited
2606727;Nokian Tyres;https://en.wikipedia.org/wiki/Nokian_Tyres
2606722;Cargotec Corporation;https://en.wikipedia.org/wiki/Cargotec_Corporation
2605618;PulteGroup;https://en.wikipedia.org/wiki/PulteGroup
2605000;VELUX;https://en.wikipedia.org/wiki/VELUX
2605001;Suez Environnement Company;https://en.wikipedia.org/wiki/Suez_Environnement_Company
2605006;Ipsen;https://en.wikipedia.org/wiki/Ipsen
2605010;Dr Reddy's Laboratories;https://en.wikipedia.org/wiki/Dr_Reddy%27s_Laboratories
2605014;Teva Pharmaceutical Industries Limited;http://en.wikipedia.org/wiki/Teva_Pharmaceutical_Industries
2605016;Diadora;https://en.wikipedia.org/wiki/Diadora
2605017;La Poste (France);https://en.wikipedia.org/wiki/La_Poste_%28France%29
2605018;Qatar Airways;https://en.wikipedia.org/wiki/Qatar_Airways
2605022;Nudie Jeans;https://en.wikipedia.org/wiki/Nudie_Jeans
2605023;Canadian National Railway Company;https://en.wikipedia.org/wiki/Canadian_National_Railway_Company
2605027;Catalyst Paper;https://en.wikipedia.org/wiki/Catalyst_Paper
2605028;Marimekko;https://en.wikipedia.org/wiki/Marimekko
2605029;Arla Foods;https://en.wikipedia.org/wiki/Arla_Foods
2605030;Tata Chemicals;https://en.wikipedia.org/wiki/Tata_Chemicals
2604995;Mitsui OSK Lines;https://en.wikipedia.org/wiki/Mitsui_OSK_Lines
2604796;Klepierre;https://en.wikipedia.org/wiki/Klepierre
2604056;Red Bull GmbH;https://en.wikipedia.org/wiki/Red_Bull_GmbH
2604057;OP Financial Group;https://en.wikipedia.org/wiki/OP_Financial_Group
2604001;TNT NV;https://en.wikipedia.org/wiki/TNT_NV
2604009;Bank Rakyat Indonesia;https://en.wikipedia.org/wiki/Bank_Rakyat_Indonesia
2604013;Hexaware Technologies;https://en.wikipedia.org/wiki/Hexaware_Technologies
2604015;Scania AB;https://en.wikipedia.org/wiki/Scania_AB
2604016;JG Summit Holdings;https://en.wikipedia.org/wiki/JG_Summit_Holdings
2604018;Rostelecom;https://en.wikipedia.org/wiki/Rostelecom
2604019;Boehringer Ingelheim GmbH;https://en.wikipedia.org/wiki/Boehringer_Ingelheim_GmbH
2604021;Douwe Egberts;https://en.wikipedia.org/wiki/Douwe_Egberts
2604025;Kinross Gold Corporation;https://en.wikipedia.org/wiki/Kinross_Gold_Corporation
2604027;Gruma;https://en.wikipedia.org/wiki/Gruma
2604031;Carl Zeiss AG;https://en.wikipedia.org/wiki/Carl_Zeiss_AG
2604034;Leoni AG;https://en.wikipedia.org/wiki/Leoni_AG
2604035;Oki Electric Industry;https://en.wikipedia.org/wiki/Oki_Electric_Industry
2604037;Hindustan Zinc Limited;https://en.wikipedia.org/wiki/Hindustan_Zinc_Limited
2604038;Eurobank Ergasias;https://en.wikipedia.org/wiki/Eurobank_Ergasias
2604039;Jain Irrigation Systems Limited;http://en.wikipedia.org/wiki/Jain_Irrigation_Systems
2604040;DNV GL;https://en.wikipedia.org/wiki/DNV_GL
2603995;H&R Block Inc;https://en.wikipedia.org/wiki/H%26R_Block
2603993;Suzano Papel e Celulose;https://en.wikipedia.org/wiki/Suzano_Papel_e_Celulose
2603990;Kosmos Energy Corporation;http://en.wikipedia.org/wiki/Kosmos_Energy
2603987;Danisco AS;https://en.wikipedia.org/wiki/Danisco
2603985;Wienerberger AG;https://en.wikipedia.org/wiki/Wienerberger
2603983;Santos Limited;https://en.wikipedia.org/wiki/Santos
2603981;Ahlstrom Corporation;https://en.wikipedia.org/wiki/Ahlstrom
2603978;Valmet Corporation;https://en.wikipedia.org/wiki/Valmet
2603976;Ebro Foods SA;https://en.wikipedia.org/wiki/Ebro_Foods
2603970;Faber-Castell AG;https://en.wikipedia.org/wiki/Faber-Castell
2603968;Teijin Limited;https://en.wikipedia.org/wiki/Teijin
2603966;Yamana Gold Inc;https://en.wikipedia.org/wiki/Yamana_Gold
2603963;Edison SpA;https://en.wikipedia.org/wiki/Edison_%28company%29
2603961;Proximus Group;https://en.wikipedia.org/wiki/Proximus
2603901;ZF Friedrichshafen;https://en.wikipedia.org/wiki/ZF_Friedrichshafen
2603899;VTech Holdings Ltd;https://en.wikipedia.org/wiki/TPV_Technology
1182747;Firmenich International SA;http://en.wikipedia.org/wiki/Firmenich
2603158;Bertelsmann SE;https://en.wikipedia.org/wiki/Bertelsmann
2603159;SES SA;https://en.wikipedia.org/wiki/SES
2602262;Gorenje;https://en.wikipedia.org/wiki/Gorenje
2602263;LG Group;https://en.wikipedia.org/wiki/LG_Group
2602266;Tieto;https://en.wikipedia.org/wiki/Tieto
2602267;Nippon Telegraph and Telephone;https://en.wikipedia.org/wiki/Nippon_Telegraph_and_Telephone
2602268;CK Hutchison Holdings;https://en.wikipedia.org/wiki/CK_Hutchison_Holdings
2602269;Saab Group;https://en.wikipedia.org/wiki/Saab_Group
2602270;SK C&C;https://en.wikipedia.org/wiki/SK_C%26C
2602271;Titan Cement;https://en.wikipedia.org/wiki/Titan_Cement
2602216;Lactalis;https://en.wikipedia.org/wiki/Lactalis
2602217;Finnair Plc;https://en.wikipedia.org/wiki/Finnair_Plc
2602218;The Scotts Miracle-Gro Company;https://en.wikipedia.org/wiki/The_Scotts_Miracle-Gro_Company
2602220;Technicolor SA;https://en.wikipedia.org/wiki/Technicolor_SA
2602221;TenneT Holding BV;http://en.wikipedia.org/wiki/TenneT
2602222;Swissport;https://en.wikipedia.org/wiki/Swissport
2602223;Hewlett Packard Enterprise;https://en.wikipedia.org/wiki/Hewlett_Packard_Enterprise
2602224;Xstrata plc;https://en.wikipedia.org/wiki/Xstrata_plc
2602226;Outotec;https://en.wikipedia.org/wiki/Outotec
2602232;Husqvarna AB;https://en.wikipedia.org/wiki/Husqvarna_AB
2602233;Fendi;https://en.wikipedia.org/wiki/Fendi
2602237;Lotto Sport Italia;https://en.wikipedia.org/wiki/Lotto_Sport_Italia
2602238;Amway;https://en.wikipedia.org/wiki/Amway
2602239;Tembec;https://en.wikipedia.org/wiki/Tembec
2602241;Borealis;https://en.wikipedia.org/wiki/Borealis
2602242;Russian Railways;https://en.wikipedia.org/wiki/Russian_Railways
2602243;Rohm;https://en.wikipedia.org/wiki/Rohm
2602244;Holmen AB;https://en.wikipedia.org/wiki/Holmen_AB
2602245;Ramsay Health Care;https://en.wikipedia.org/wiki/Ramsay_Health_Care
2602249;Sonova;https://en.wikipedia.org/wiki/Sonova
2602253;DONG Energy;https://en.wikipedia.org/wiki/DONG_Energy
2602254;Hochtief;https://en.wikipedia.org/wiki/Hochtief
2602256;Lacoste;https://en.wikipedia.org/wiki/Lacoste
2602258;Alibaba Group Holding Limited;http://en.wikipedia.org/wiki/Alibaba_Group
2602173;S&P Global;https://en.wikipedia.org/wiki/S%26P_Global
2602180;Brink's;https://en.wikipedia.org/wiki/Brink%27s
2602181;Nexen;https://en.wikipedia.org/wiki/Nexen
2602182;Lotte Confectionery;https://en.wikipedia.org/wiki/Lotte_Confectionery
2602183;Sysmex Corporation;https://en.wikipedia.org/wiki/Sysmex_Corporation
2602184;Sony Pictures;https://en.wikipedia.org/wiki/Sony_Pictures
2602185;Yamaha Corporation;https://en.wikipedia.org/wiki/Yamaha_Corporation
2602186;Generation Investment Management LLP;http://en.wikipedia.org/wiki/Generation_Investment_Management
2602187;Getinge Group;https://en.wikipedia.org/wiki/Getinge_Group
2602188;Mahanagar Telephone Nigam;https://en.wikipedia.org/wiki/Mahanagar_Telephone_Nigam
2602189;AP Moller - Maersk;https://en.wikipedia.org/wiki/Moller-Maersk
2602190;Clas Ohlson AB;https://en.wikipedia.org/wiki/Clas_Ohlson_AB
2602193;Wacker Chemie;https://en.wikipedia.org/wiki/Wacker_Chemie
2602199;Lupin Ltd;https://en.wikipedia.org/wiki/Lupin_Ltd
2602200;Axel Springer SE;https://en.wikipedia.org/wiki/Axel_Springer_SE
2602201;Foster's Group;https://en.wikipedia.org/wiki/Foster%27s_Group
2602202;All Nippon Airways;https://en.wikipedia.org/wiki/All_Nippon_Airways
2602203;Mercadona;https://en.wikipedia.org/wiki/Mercadona
2602204;Agrokor;https://en.wikipedia.org/wiki/Agrokor
2602208;Herman Miller;https://en.wikipedia.org/wiki/Herman_Miller
2602209;FLSmidth;https://en.wikipedia.org/wiki/FLSmidth
2602090;Charoen Pokphand;https://en.wikipedia.org/wiki/Charoen_Pokphand
2601982;Tech Mahindra;https://en.wikipedia.org/wiki/Tech_Mahindra
2601983;Manuelita;https://en.wikipedia.org/wiki/Manuelita
2601984;PostNord;https://en.wikipedia.org/wiki/PostNord
2601985;ACC Limited;https://en.wikipedia.org/wiki/ACC_Limited
2601989;Viru Keemia Grupp;https://en.wikipedia.org/wiki/Viru_Keemia_Grupp
56400;AkzoNobel;https://en.wikipedia.org/wiki/AkzoNobel
38459;Amnesty International;https://en.wikipedia.org/wiki/Amnesty_International
61208;Enbridge;https://en.wikipedia.org/wiki/Enbridge
37447;Lenovo Group Ltd.;https://en.wikipedia.org/wiki/Lenovo
2593568;Universidad EAFIT;https://en.wikipedia.org/wiki/Universidad_EAFIT
50362;Vestas Wind Systems;https://en.wikipedia.org/wiki/Vestas
2593424;Hochschild Mining;https://en.wikipedia.org/wiki/Hochschild_Mining
2590891;Deutsche Bahn AG;https://en.wikipedia.org/wiki/Deutsche_Bahn_AG
2584287;Benoit;https://en.wikipedia.org/wiki/Benoit
49922;Mohawk Industries;https://en.wikipedia.org/wiki/Mohawk_Industries
2265395;Ralph Lauren Corporation;https://en.wikipedia.org/wiki/Ralph_Lauren_Corporation
861423;Leggett & Platt;https://en.wikipedia.org/wiki/Leggett_%26_Platt
864734;Graphic Packaging Holding Company;https://en.wikipedia.org/wiki/Graphic_Packaging_Holding_Company
58634;Crown Holdings;https://en.wikipedia.org/wiki/Crown_Holdings
863575;Callaway Golf Company;https://en.wikipedia.org/wiki/Callaway_Golf_Company
873303;SeaWorld Entertainment;https://en.wikipedia.org/wiki/SeaWorld_Entertainment
56108;Mattel;http://en.wikipedia.org/wiki/Mattel
47474;Hasbro, Inc.;https://en.wikipedia.org/wiki/Hasbro%2C_Inc.
859699;Albemarle Corporation;https://en.wikipedia.org/wiki/Albemarle_Corporation
857369;National Oilwell Varco;https://en.wikipedia.org/wiki/National_Oilwell_Varco
49456;FMC Technologies;https://en.wikipedia.org/wiki/FMC_Technologies
4393;Halliburton Company;https://en.wikipedia.org/wiki/Halliburton_Company
865497;Praxair, Inc.;https://en.wikipedia.org/wiki/Praxair%2C_Inc.
861938;Cadence Design Systems;https://en.wikipedia.org/wiki/Cadence_Design_Systems
864148;F5 Networks;https://en.wikipedia.org/wiki/F5_Networks
28883;IBM (International Business Machines Corporation);https://en.wikipedia.org/wiki/International_Business_Machines
48417;Western Digital;https://en.wikipedia.org/wiki/Western_Digital
49138;Broadcom;https://en.wikipedia.org/wiki/Broadcom
49792;Juniper Networks;http://en.wikipedia.org/wiki/Juniper_Networks
39628;Qualcomm;https://en.wikipedia.org/wiki/Qualcomm
49760;Petrofac;https://en.wikipedia.org/wiki/Petrofac
2549497;University of Wollongong;https://en.wikipedia.org/wiki/University_of_Wollongong
2549358;University of Western Australia;https://en.wikipedia.org/wiki/University_of_Western_Australia
2539285;eNDESA;https://en.wikipedia.org/wiki/ENDESA
2536364;Covestro;https://en.wikipedia.org/wiki/Covestro
2313228;Infosys;https://en.wikipedia.org/wiki/Infosys
36681;Hitachi Ltd.;https://en.wikipedia.org/wiki/Hitachi_Ltd.
16297;Wilmar International;https://en.wikipedia.org/wiki/Wilmar_International
2502207;Globant;https://en.wikipedia.org/wiki/Globant
58075;Anadolu Efes;https://en.wikipedia.org/wiki/Anadolu_Efes
2319455;Altran;https://en.wikipedia.org/wiki/Altran
945089;Vodafone Turkey;https://en.wikipedia.org/wiki/Vodafone_Turkey
57316;Siam Cement;https://en.wikipedia.org/wiki/Siam_Cement
56283;British Land;https://en.wikipedia.org/wiki/British_Land
48372;TELUS;https://en.wikipedia.org/wiki/TELUS
47879;Telenor;https://en.wikipedia.org/wiki/Telenor
49296;Storebrand;https://en.wikipedia.org/wiki/Storebrand
44144;Ricoh;https://en.wikipedia.org/wiki/Ricoh
51352;Rabobank;https://en.wikipedia.org/wiki/Rabobank
50782;Outokumpu;https://en.wikipedia.org/wiki/Outokumpu
57890;Norsk Hydro;https://en.wikipedia.org/wiki/Hydro
56614;Newmont Mining;https://en.wikipedia.org/wiki/Newmont_Mining
1182775;Netafim;https://en.wikipedia.org/wiki/Netafim
828781;Lonmin;https://en.wikipedia.org/wiki/Lonmin
47969;Lafarge;https://en.wikipedia.org/wiki/Lafarge
968778;KMG International;https://en.wikipedia.org/wiki/KMG_International
2153177;KLM;https://en.wikipedia.org/wiki/KLM_Royal_Dutch_Airlines
48942;ICA Gruppen;https://en.wikipedia.org/wiki/ICA_Gruppen
1182758;Hindustan Construction Company;https://en.wikipedia.org/wiki/Hindustan_Construction_Company
48573;Atlantia;https://en.wikipedia.org/wiki/Atlantia
48492;Adecco;https://en.wikipedia.org/wiki/Adecco
50385;Aberdeen Asset Management;https://en.wikipedia.org/wiki/Aberdeen_Asset_Management
2432964;Tata Consultancy Services;https://en.wikipedia.org/wiki/Tata_Consultancy_Services
2432966;Trelleborg AB;https://en.wikipedia.org/wiki/Trelleborg_AB
2432968;Vattenfall AB;https://en.wikipedia.org/wiki/Vattenfall_AB
2432969;Volvo Car Corporation;https://en.wikipedia.org/wiki/Volvo_Car_Corporation
2432936;Desso;https://en.wikipedia.org/wiki/Desso
2432938;Dustin AB;https://en.wikipedia.org/wiki/Dustin_AB
2432939;Edinburgh International;https://en.wikipedia.org/wiki/Edinburgh_International
2432940;Environmental Resources Management;https://en.wikipedia.org/wiki/Environmental_Resources_Management
2432945;Fosun Group;https://en.wikipedia.org/wiki/Fosun_Group
2432947;Hayleys PLC;https://en.wikipedia.org/wiki/Hayleys_PLC
2432950;John Keells Holdings PLC;https://en.wikipedia.org/wiki/John_Keells_Holdings_PLC
2432952;LG Household and Health Care, Ltd.;http://en.wikipedia.org/wiki/LG_Household_&_Health_Care
2432954;Oriflame Cosmetics Global S.A.;http://en.wikipedia.org/wiki/Oriflame
2432926;Amec Foster Wheeler plc;https://en.wikipedia.org/wiki/AMEC
2432927;Asia Pacific Resources International Limited;http://en.wikipedia.org/wiki/Asia_Pacific_Resources_International_Holdings
2432928;Banca Intesa Beograd;https://en.wikipedia.org/wiki/Banca_Intesa_Beograd
2432929;BillerudKorsnas AB;https://en.wikipedia.org/wiki/BillerudKorsnas
2432930;Bonduelle;https://en.wikipedia.org/wiki/Bonduelle
2432932;Cargills (Ceylon) PLC;https://en.wikipedia.org/wiki/Cargills_%28Ceylon%29_PLC
2432934;Clifford Chance LLP;https://en.wikipedia.org/wiki/Clifford_Chance_LLP
56359;Oracle;http://en.wikipedia.org/wiki/Sun_Microsystems
2387839;Oxford Brookes University;https://en.wikipedia.org/wiki/Oxford_Brookes_University
2381046;Glasgow Caledonian University;https://en.wikipedia.org/wiki/Glasgow_Caledonian_University
2380255;Caesars Entertainment Corporation;https://en.wikipedia.org/wiki/Caesars_Entertainment_Corporation
8979;Louis Vuitton Malletier SA (LVMH);https://en.wikipedia.org/wiki/LVMH_Moet_Hennessy_Louis_Vuitton_SA
2315585;Terna;https://en.wikipedia.org/wiki/Terna
61303;Nikon;https://en.wikipedia.org/wiki/Nikon
811253;Capitec Bank;https://en.wikipedia.org/wiki/Capitec_Bank
2323434;Samsung Engineering;https://en.wikipedia.org/wiki/Samsung_Engineering
2323432;Samsung Life Insurance;https://en.wikipedia.org/wiki/Samsung_Life_Insurance
2323430;Samsung Heavy Industries;https://en.wikipedia.org/wiki/Samsung_Heavy_Industries
2319459;Grand & Toy;https://en.wikipedia.org/wiki/Grand_%26_Toy
50041;Caesars Entertainment;https://en.wikipedia.org/wiki/Caesars_Entertainment
2319457;CAE;https://en.wikipedia.org/wiki/CAE
50062;Acciona;https://en.wikipedia.org/wiki/Acciona
917494;Telefonica Brasil;https://en.wikipedia.org/wiki/Telefonica_Brasil
972994;ECI Telecom;https://en.wikipedia.org/wiki/ECI_Telecom
2313896;Engro Corporation;https://en.wikipedia.org/wiki/Engro_Corporation
2313895;Koc Holdings A.S.;https://en.wikipedia.org/wiki/Koc_Holding
2313894;Borusan;https://en.wikipedia.org/wiki/Borusan
2313890;Crescent Enterprises;https://en.wikipedia.org/wiki/Crescent_Enterprises
2314454;Mediclinic International Limited;http://en.wikipedia.org/wiki/Mediclinic_International
50573;Imperial Holdings;https://en.wikipedia.org/wiki/Imperial
2314446;Kumba Iron Ore;https://en.wikipedia.org/wiki/Kumba_Iron_Ore
56997;Garanti Bank;https://en.wikipedia.org/wiki/Garanti_Bank
2315102;LUX* Resorts & Hotels;https://en.wikipedia.org/wiki/LUX*_Resorts_%26_Hotels
786522;Gold Fields;https://en.wikipedia.org/wiki/Gold_Fields
2314923;Exxaro Resources;https://en.wikipedia.org/wiki/Exxaro_Resources
2315101;Banque Misr;https://en.wikipedia.org/wiki/Banque_Misr
2314921;Barloworld;https://en.wikipedia.org/wiki/Barloworld_Limited
47807;Standard Bank Group;https://en.wikipedia.org/wiki/Standard_Bank
48915;Naspers;https://en.wikipedia.org/wiki/Naspers
48566;Steinhoff International;https://en.wikipedia.org/wiki/Steinhoff_International
2315104;Etisalat Nigeria;https://en.wikipedia.org/wiki/Etisalat
2318985;Tsogo Sun;https://en.wikipedia.org/wiki/Tsogo_Sun
58435;Zenith Bank;https://en.wikipedia.org/wiki/Zenith_Bank
2314917;South African Post Office;https://en.wikipedia.org/wiki/Off
2315577;Arcelik;https://en.wikipedia.org/wiki/Arcelik
48147;Akbank;https://en.wikipedia.org/wiki/Akbank
58658;Bank Audi;https://en.wikipedia.org/wiki/Bank_Audi
967733;Nedbank Group;https://en.wikipedia.org/wiki/Nedbank_Group
57585;Bank Hapoalim;https://en.wikipedia.org/wiki/Bank_Hapoalim
1182743;Eskom;https://en.wikipedia.org/wiki/Eskom
828984;Sibanye Gold;https://en.wikipedia.org/wiki/Sibanye_Gold
2315582;Tristar;https://en.wikipedia.org/wiki/Tristar
47873;Sasol;https://en.wikipedia.org/wiki/Sasol
50422;Aspen Pharmacare Holdings;https://en.wikipedia.org/wiki/Aspen
2315482;AngloGold Ashanti;https://en.wikipedia.org/wiki/AngloGold_Ashanti
48603;Sanlam;https://en.wikipedia.org/wiki/Sanlam
48436;Bankia;https://en.wikipedia.org/wiki/Bankia
2315852;Delta Holding;https://en.wikipedia.org/wiki/Delta_Holding
2315854;Georg Fischer AG;https://en.wikipedia.org/wiki/Georg_Fischer_AG
50198;Geberit;https://en.wikipedia.org/wiki/Geberit
2315855;Lundin Petroleum AB;https://en.wikipedia.org/wiki/Lundin_Petroleum_AB
50003;Charoen Pokphand Foods;https://en.wikipedia.org/wiki/Charoen_Pokphand_Foods
859992;Aleris;https://en.wikipedia.org/wiki/Aleris
2319222;Tiger Brands;https://en.wikipedia.org/wiki/Tiger_Brands
2318979;Richards Bay Minerals;https://en.wikipedia.org/wiki/Richards_Bay_Minerals
2317302;Sunoco Inc.;https://en.wikipedia.org/wiki/Sunoco_Inc.
2314449;Times Media Group;https://en.wikipedia.org/wiki/Times_Media_Group
2313517;Teleperformance;https://en.wikipedia.org/wiki/Teleperformance
57151;CLP Holdings;https://en.wikipedia.org/wiki/CLP_Holdings
2312705;Transnet SOC Ltd.;https://en.wikipedia.org/wiki/Transnet
57397;Toray Industries;https://en.wikipedia.org/wiki/Toray
795497;Fairtrade Foundation;https://en.wikipedia.org/wiki/Fairtrade_Foundation
48715;Bunge Limited;https://en.wikipedia.org/wiki/Bunge_Limited
37907;Best Buy Co. Inc.;http://en.wikipedia.org/wiki/Best_Buy
37805;General Electric;https://en.wikipedia.org/wiki/General_Electric
37601;AT&T Inc.;https://en.wikipedia.org/wiki/AT%26T_Inc.
3560;Wikipedia;https://en.wikipedia.org/wiki/Wikipedia
2275023;RCS Capital Corporation;https://en.wikipedia.org/wiki/Capita
2275010;DNB Financial Corporation;https://en.wikipedia.org/wiki/DNB
